1.0 2.0 3.0 4.0 5.0 6.0 7.0 8.0 9.0 10.0 11.0 12.0 13.0 14.0 15.0
9.5 10.5 11.5 12.5 13.5 11.5 15.0 18.5 16.5 17.5 13.5 21.0 19.5 20.5 21.5
9.5 10.5 11.5 12.5 13.5 11.5 15.0 18.5 16.5 17.5 13.5 21.0 19.5 20.5 21.5
9.5 10.5 11.5 12.5 13.5 11.5 15.0 18.5 16.5 17.5 13.5 21.0 19.5 20.5 21.5
9.5 10.5 11.5 12.5 13.5 11.5 15.0 18.5 16.5 17.5 13.5 21.0 19.5 20.5 21.5
9.5 10.5 11.5 12.5 13.5 11.5 15.0 18.5 16.5 17.5 13.5 21.0 19.5 20.5 21.5
NA 17.333333333333332 NA NA NA 11.5 NA 23.0 NA NA 13.5 27.25 NA NA NA
